PERMNO,date,TICKER,PRC,SHROUT
12084,20130328,NXPI,30.29000,250048
12084,20130430,NXPI,27.55000,250048
12084,20130531,NXPI,30.85000,250048
12084,20130628,NXPI,31.02000,249054
12084,20130731,NXPI,32.65000,249054
12084,20130830,NXPI,37.17000,249054
12084,20130930,NXPI,37.21000,246182
12084,20131031,NXPI,42.14000,246182
12084,20131129,NXPI,42.50000,246182
12084,20131231,NXPI,45.93000,246182
12308,20130131,CHTR,77.97000,101179
12308,20130228,CHTR,86.39000,101179
12308,20130328,CHTR,104.18000,101251
12308,20130430,CHTR,100.74000,101136
12308,20130531,CHTR,112.00000,101136
12308,20130628,CHTR,123.85000,101444
12308,20130731,CHTR,125.74000,101444
12308,20130830,CHTR,121.42000,101444
12308,20130930,CHTR,134.75999,104133
12308,20131031,CHTR,134.03999,104133
12308,20131129,CHTR,135.10001,104133
12308,20131231,CHTR,136.75999,104133
13008,20130131,STRZA,15.94500,111651
13008,20130228,STRZA,18.56000,111651
13008,20130328,STRZA,22.15000,111903
13008,20130430,STRZA,23.38000,111062
13008,20130531,STRZA,23.08000,111062
13008,20130628,STRZA,22.10000,108456
13008,20130731,STRZA,22.49000,107069
13008,20130830,STRZA,24.96000,107069
13008,20130930,STRZA,28.13000,104573
13008,20131031,STRZA,30.15000,103223
13008,20131129,STRZA,28.28000,103223
13008,20131231,STRZA,29.24000,103223
13168,20130131,TRIP,46.28000,130060
13168,20130228,TRIP,45.53600,130106
13168,20130328,TRIP,52.52000,130545
13168,20130430,TRIP,52.58000,130545
13168,20130531,TRIP,64.49000,130571
13168,20130628,TRIP,60.87000,130453
13168,20130731,TRIP,75.02000,130186
13168,20130830,TRIP,73.97000,130186
13168,20130930,TRIP,75.84000,129289
13168,20131031,TRIP,82.71500,129262
13168,20131129,TRIP,88.32000,129262
13168,20131231,TRIP,82.83000,129262
13407,20130131,FB,30.98100,1684185
13407,20130228,FB,27.25000,1684185
13407,20130328,FB,25.58000,1740598
13407,20130430,FB,27.76900,1749622
13407,20130531,FB,24.34800,1749622
13407,20130628,FB,24.88000,1813000
13407,20130731,FB,36.80000,1817515
13407,20130830,FB,41.29400,1817515
13407,20130930,FB,50.23000,1869000
13407,20131031,FB,50.20500,1874048
